In,opens,high,low,close,ema6,ema12,ema24,labels,prediction,Datetime,profit,Trades
173,55.099998474121094,56.567501068115234,54.0,55.744998931884766,51.962292825830474,50.49188018955057,47.26726171482577,nn,nn,2018-01-09,3.6508551302820464,7
174,56.01250076293945,62.317501068115234,51.0,58.02000045776367,56.83750057220459,56.83750057220459,56.83750057220459,62.317501068115234,59.6633558932215,2018-01-10,3.6508551302820464,7
175,42.09749984741211,43.63999938964844,38.227500915527344,38.9900016784668,39.84147930161371,37.924308627196694,34.21084673640497,nn,nn,2017-08-08,2.1827943185403598,8
176,39.91749954223633,42.41749954223633,39.79999923706055,40.375,39.99391378686693,38.301338069166434,34.70397899749257,nn,nn,2017-08-15,2.1827943185403598,8
177,40.622501373291016,41.81999969482422,39.342498779296875,40.95249938964844,40.26779538766165,38.70920904154828,35.20386062886504,nn,nn,2017-08-22,2.1827943185403598,8
178,41.14500045776367,42.974998474121094,40.564998626708984,42.6150016784668,40.93842575646312,39.31010021645882,35.79675191283318,nn,nn,2017-08-29,2.1827943185403598,8
179,42.095001220703125,42.14500045776367,40.6775016784668,40.92250061035156,40.93387571471696,39.55816181551924,36.20681180863465,nn,nn,2017-09-05,2.1827943185403598,8
180,41.3849983215332,45.02750015258789,41.33000183105469,45.02750015258789,42.1034826969658,40.399598482760574,36.91246687615091,nn,nn,2017-09-12,2.1827943185403598,8
181,46.28499984741211,47.79999923706055,44.40250015258789,44.75,42.85963049783271,41.06889102387433,37.53946952605884,nn,nn,2017-09-19,2.1827943185403598,8
182,44.4375,44.932498931884766,42.540000915527344,44.692501068115234,43.383307803627716,41.626369492219084,38.111712049423346,nn,nn,2017-09-26,2.1827943185403598,8
183,45.20000076293945,45.5,44.25,45.32500076293945,43.93807722057392,42.195389687714524,38.68877514650463,nn,nn,2017-10-03,2.1827943185403598,8
184,45.6974983215332,48.75,45.50749969482422,48.647499084472656,45.28362632454499,43.18802190260039,39.48547306154207,nn,nn,2017-10-10,2.1827943185403598,8
185,48.95000076293945,49.897499084472656,48.11249923706055,49.224998474121094,46.4097326529953,44.11678752898819,40.264635094548396,nn,nn,2017-10-17,2.1827943185403598,8
186,49.44499969482422,50.467498779296875,47.79249954223633,50.46500015258789,47.568380510021754,45.093435624926606,41.080664299191554,nn,nn,2017-10-24,2.1827943185403598,8
187,50.46500015258789,52.49250030517578,50.30500030517578,52.17250061035156,48.88384339583027,46.182522545761216,41.968011204084355,nn,nn,2017-10-31,2.1827943185403598,8
188,51.79999923706055,54.66749954223633,50.092498779296875,54.03499984741211,50.35560238199651,47.39059597678443,42.933370295550574,nn,nn,2017-11-07,2.1827943185403598,8
189,54.03499984741211,54.29249954223633,51.95000076293945,52.84000015258789,51.06543031645119,48.22896584998497,43.72590068411356,nn,nn,2017-11-14,2.1827943185403598,8
190,52.997501373291016,54.25,52.625,54.2400016784668,51.972450705598504,49.15374059282833,44.56702876366182,nn,nn,2017-11-21,2.1827943185403598,8
191,54.32749938964844,54.34000015258789,47.807498931884766,49.41999816894531,51.24317855226902,49.19470329684633,44.9552663160845,nn,nn,2017-11-28,2.1827943185403598,8
192,50.01250076293945,50.07500076293945,45.14500045776367,47.872501373291016,50.28012792970388,48.99128761629936,45.18864512066102,nn,nn,2017-12-05,2.1827943185403598,8
193,48.01499938964844,48.69499969482422,46.150001525878906,47.88999938964844,49.59723406111661,48.821858658353065,45.40475346218002,nn,nn,2017-12-12,2.1827943185403598,8
194,48.29999923706055,49.51750183105469,47.8125,48.817501068115234,49.37445320597336,48.821188259854935,45.67777327065483,nn,nn,2017-12-19,2.1827943185403598,8
195,48.25749969482422,49.99250030517578,47.95500183105469,48.375,49.08889514712383,48.75254391218495,45.89355140900245,nn,nn,2017-12-26,2.1827943185403598,8
196,48.94499969482422,54.51250076293945,48.625,53.849998474121094,50.44921038340876,49.53676769094435,46.53006717421194,nn,nn,2018-01-02,2.1827943185403598,8
197,55.099998474121094,56.567501068115234,54.0,55.744998931884766,51.962292825830474,50.49188018955057,47.26726171482577,nn,nn,2018-01-09,2.1827943185403598,8
198,56.01250076293945,57.772499084472656,54.17250061035156,57.52750015258789,53.55235206204688,51.574283260787084,48.08808078984674,nn,nn,2018-01-16,2.1827943185403598,8
199,57.60749816894531,62.5,51.0,60.959999084472656,58.01687431335449,58.01687431335449,58.01687431335449,62.5,59.79029248748567,2018-01-17,2.1827943185403598,8
225,40.622501373291016,41.81999969482422,39.342498779296875,40.95249938964844,40.26779538766165,38.70920904154828,35.20386062886504,nn,nn,2017-08-22,3.61562566802489,9
226,41.14500045776367,42.974998474121094,40.564998626708984,42.6150016784668,40.93842575646312,39.31010021645882,35.79675191283318,nn,nn,2017-08-29,3.61562566802489,9
227,42.095001220703125,42.14500045776367,40.6775016784668,40.92250061035156,40.93387571471696,39.55816181551924,36.20681180863465,nn,nn,2017-09-05,3.61562566802489,9
228,41.3849983215332,45.02750015258789,41.33000183105469,45.02750015258789,42.1034826969658,40.399598482760574,36.91246687615091,nn,nn,2017-09-12,3.61562566802489,9
229,46.28499984741211,47.79999923706055,44.40250015258789,44.75,42.85963049783271,41.06889102387433,37.53946952605884,nn,nn,2017-09-19,3.61562566802489,9
230,44.4375,44.932498931884766,42.540000915527344,44.692501068115234,43.383307803627716,41.626369492219084,38.111712049423346,nn,nn,2017-09-26,3.61562566802489,9
231,45.20000076293945,45.5,44.25,45.32500076293945,43.93807722057392,42.195389687714524,38.68877514650463,nn,nn,2017-10-03,3.61562566802489,9
232,45.6974983215332,48.75,45.50749969482422,48.647499084472656,45.28362632454499,43.18802190260039,39.48547306154207,nn,nn,2017-10-10,3.61562566802489,9
233,48.95000076293945,49.897499084472656,48.11249923706055,49.224998474121094,46.4097326529953,44.11678752898819,40.264635094548396,nn,nn,2017-10-17,3.61562566802489,9
234,49.44499969482422,50.467498779296875,47.79249954223633,50.46500015258789,47.568380510021754,45.093435624926606,41.080664299191554,nn,nn,2017-10-24,3.61562566802489,9
235,50.46500015258789,52.49250030517578,50.30500030517578,52.17250061035156,48.88384339583027,46.182522545761216,41.968011204084355,nn,nn,2017-10-31,3.61562566802489,9
236,51.79999923706055,54.66749954223633,50.092498779296875,54.03499984741211,50.35560238199651,47.39059597678443,42.933370295550574,nn,nn,2017-11-07,3.61562566802489,9
237,54.03499984741211,54.29249954223633,51.95000076293945,52.84000015258789,51.06543031645119,48.22896584998497,43.72590068411356,nn,nn,2017-11-14,3.61562566802489,9
238,52.997501373291016,54.25,52.625,54.2400016784668,51.972450705598504,49.15374059282833,44.56702876366182,nn,nn,2017-11-21,3.61562566802489,9
239,54.32749938964844,54.34000015258789,47.807498931884766,49.41999816894531,51.24317855226902,49.19470329684633,44.9552663160845,nn,nn,2017-11-28,3.61562566802489,9
240,50.01250076293945,50.07500076293945,45.14500045776367,47.872501373291016,50.28012792970388,48.99128761629936,45.18864512066102,nn,nn,2017-12-05,3.61562566802489,9
241,48.01499938964844,48.69499969482422,46.150001525878906,47.88999938964844,49.59723406111661,48.821858658353065,45.40475346218002,nn,nn,2017-12-12,3.61562566802489,9
242,48.29999923706055,49.51750183105469,47.8125,48.817501068115234,49.37445320597336,48.821188259854935,45.67777327065483,nn,nn,2017-12-19,3.61562566802489,9
243,48.25749969482422,49.99250030517578,47.95500183105469,48.375,49.08889514712383,48.75254391218495,45.89355140900245,nn,nn,2017-12-26,3.61562566802489,9
244,48.94499969482422,54.51250076293945,48.625,53.849998474121094,50.44921038340876,49.53676769094435,46.53006717421194,nn,nn,2018-01-02,3.61562566802489,9
245,55.099998474121094,56.567501068115234,54.0,55.744998931884766,51.962292825830474,50.49188018955057,47.26726171482577,nn,nn,2018-01-09,3.61562566802489,9
246,56.01250076293945,57.772499084472656,54.17250061035156,57.52750015258789,53.55235206204688,51.574283260787084,48.08808078984674,nn,nn,2018-01-16,3.61562566802489,9
247,57.60749816894531,60.834999084472656,57.025001525878906,60.83250045776367,55.63239446082311,52.99862436801425,49.1076343632801,nn,nn,2018-01-23,3.61562566802489,9
248,60.685001373291016,62.317501068115234,57.79249954223633,58.380001068115234,56.41742492004943,53.82652847572209,49.84942369966691,nn,nn,2018-01-30,3.61562566802489,9
249,56.75,62.99250030517578,51.0,59.1349983215332,57.469374656677246,57.469374656677246,57.469374656677246,62.99250030517578,60.36562566802489,2018-01-31,3.61562566802489,9
325,46.28499984741211,47.79999923706055,44.40250015258789,44.75,42.85963049783271,41.06889102387433,37.53946952605884,nn,nn,2017-09-19,2.2961390163110735,10
326,44.4375,44.932498931884766,42.540000915527344,44.692501068115234,43.383307803627716,41.626369492219084,38.111712049423346,nn,nn,2017-09-26,2.2961390163110735,10
327,45.20000076293945,45.5,44.25,45.32500076293945,43.93807722057392,42.195389687714524,38.68877514650463,nn,nn,2017-10-03,2.2961390163110735,10
328,45.6974983215332,48.75,45.50749969482422,48.647499084472656,45.28362632454499,43.18802190260039,39.48547306154207,nn,nn,2017-10-10,2.2961390163110735,10
329,48.95000076293945,49.897499084472656,48.11249923706055,49.224998474121094,46.4097326529953,44.11678752898819,40.264635094548396,nn,nn,2017-10-17,2.2961390163110735,10
330,49.44499969482422,50.467498779296875,47.79249954223633,50.46500015258789,47.568380510021754,45.093435624926606,41.080664299191554,nn,nn,2017-10-24,2.2961390163110735,10
331,50.46500015258789,52.49250030517578,50.30500030517578,52.17250061035156,48.88384339583027,46.182522545761216,41.968011204084355,nn,nn,2017-10-31,2.2961390163110735,10
332,51.79999923706055,54.66749954223633,50.092498779296875,54.03499984741211,50.35560238199651,47.39059597678443,42.933370295550574,nn,nn,2017-11-07,2.2961390163110735,10
333,54.03499984741211,54.29249954223633,51.95000076293945,52.84000015258789,51.06543031645119,48.22896584998497,43.72590068411356,nn,nn,2017-11-14,2.2961390163110735,10
334,52.997501373291016,54.25,52.625,54.2400016784668,51.972450705598504,49.15374059282833,44.56702876366182,nn,nn,2017-11-21,2.2961390163110735,10
335,54.32749938964844,54.34000015258789,47.807498931884766,49.41999816894531,51.24317855226902,49.19470329684633,44.9552663160845,nn,nn,2017-11-28,2.2961390163110735,10
336,50.01250076293945,50.07500076293945,45.14500045776367,47.872501373291016,50.28012792970388,48.99128761629936,45.18864512066102,nn,nn,2017-12-05,2.2961390163110735,10
337,48.01499938964844,48.69499969482422,46.150001525878906,47.88999938964844,49.59723406111661,48.821858658353065,45.40475346218002,nn,nn,2017-12-12,2.2961390163110735,10
338,48.29999923706055,49.51750183105469,47.8125,48.817501068115234,49.37445320597336,48.821188259854935,45.67777327065483,nn,nn,2017-12-19,2.2961390163110735,10
339,48.25749969482422,49.99250030517578,47.95500183105469,48.375,49.08889514712383,48.75254391218495,45.89355140900245,nn,nn,2017-12-26,2.2961390163110735,10
340,48.94499969482422,54.51250076293945,48.625,53.849998474121094,50.44921038340876,49.53676769094435,46.53006717421194,nn,nn,2018-01-02,2.2961390163110735,10
341,55.099998474121094,56.567501068115234,54.0,55.744998931884766,51.962292825830474,50.49188018955057,47.26726171482577,nn,nn,2018-01-09,2.2961390163110735,10
342,56.01250076293945,57.772499084472656,54.17250061035156,57.52750015258789,53.55235206204688,51.574283260787084,48.08808078984674,nn,nn,2018-01-16,2.2961390163110735,10
343,57.60749816894531,60.834999084472656,57.025001525878906,60.83250045776367,55.63239446082311,52.99862436801425,49.1076343632801,nn,nn,2018-01-23,2.2961390163110735,10
344,60.685001373291016,62.317501068115234,57.79249954223633,58.380001068115234,56.41742492004943,53.82652847572209,49.84942369966691,nn,nn,2018-01-30,2.2961390163110735,10
345,56.75,59.72249984741211,51.0,58.02000045776367,56.87530364511064,54.4716780114208,50.50306984031465,nn,nn,2018-02-06,2.2961390163110735,10
346,58.84000015258789,62.5,56.25749969482422,60.959999084472656,58.04235948492836,55.469881253428774,51.33962417984729,nn,nn,2018-02-13,2.2961390163110735,10
347,61.1875,62.99250030517578,59.875,61.48249816894531,59.025256251790346,56.39489924043132,52.15105409897513,nn,nn,2018-02-20,2.2961390163110735,10
348,61.95000076293945,62.227500915527344,55.462501525878906,59.1349983215332,59.056611128859736,56.81645294521623,52.709769636779775,nn,nn,2018-02-27,2.2961390163110735,10
349,58.627498626708984,63.625,54.25,57.897499084472656,58.59999942779541,58.59999942779541,58.59999942779541,63.625,60.92363764302006,2018-02-28,2.2961390163110735,10
425,48.95000076293945,49.897499084472656,48.11249923706055,49.224998474121094,46.4097326529953,44.11678752898819,40.264635094548396,nn,nn,2017-10-17,-0.6025009155273438,11
426,49.44499969482422,50.467498779296875,47.79249954223633,50.46500015258789,47.568380510021754,45.093435624926606,41.080664299191554,nn,nn,2017-10-24,-0.6025009155273438,11
427,50.46500015258789,52.49250030517578,50.30500030517578,52.17250061035156,48.88384339583027,46.182522545761216,41.968011204084355,nn,nn,2017-10-31,-0.6025009155273438,11
428,51.79999923706055,54.66749954223633,50.092498779296875,54.03499984741211,50.35560238199651,47.39059597678443,42.933370295550574,nn,nn,2017-11-07,-0.6025009155273438,11
429,54.03499984741211,54.29249954223633,51.95000076293945,52.84000015258789,51.06543031645119,48.22896584998497,43.72590068411356,nn,nn,2017-11-14,-0.6025009155273438,11
430,52.997501373291016,54.25,52.625,54.2400016784668,51.972450705598504,49.15374059282833,44.56702876366182,nn,nn,2017-11-21,-0.6025009155273438,11
431,54.32749938964844,54.34000015258789,47.807498931884766,49.41999816894531,51.24317855226902,49.19470329684633,44.9552663160845,nn,nn,2017-11-28,-0.6025009155273438,11
432,50.01250076293945,50.07500076293945,45.14500045776367,47.872501373291016,50.28012792970388,48.99128761629936,45.18864512066102,nn,nn,2017-12-05,-0.6025009155273438,11
433,48.01499938964844,48.69499969482422,46.150001525878906,47.88999938964844,49.59723406111661,48.821858658353065,45.40475346218002,nn,nn,2017-12-12,-0.6025009155273438,11
434,48.29999923706055,49.51750183105469,47.8125,48.817501068115234,49.37445320597336,48.821188259854935,45.67777327065483,nn,nn,2017-12-19,-0.6025009155273438,11
435,48.25749969482422,49.99250030517578,47.95500183105469,48.375,49.08889514712383,48.75254391218495,45.89355140900245,nn,nn,2017-12-26,-0.6025009155273438,11
436,48.94499969482422,54.51250076293945,48.625,53.849998474121094,50.44921038340876,49.53676769094435,46.53006717421194,nn,nn,2018-01-02,-0.6025009155273438,11
437,55.099998474121094,56.567501068115234,54.0,55.744998931884766,51.962292825830474,50.49188018955057,47.26726171482577,nn,nn,2018-01-09,-0.6025009155273438,11
438,56.01250076293945,57.772499084472656,54.17250061035156,57.52750015258789,53.55235206204688,51.574283260787084,48.08808078984674,nn,nn,2018-01-16,-0.6025009155273438,11
439,57.60749816894531,60.834999084472656,57.025001525878906,60.83250045776367,55.63239446082311,52.99862436801425,49.1076343632801,nn,nn,2018-01-23,-0.6025009155273438,11
440,60.685001373291016,62.317501068115234,57.79249954223633,58.380001068115234,56.41742492004943,53.82652847572209,49.84942369966691,nn,nn,2018-01-30,-0.6025009155273438,11
441,56.75,59.72249984741211,51.0,58.02000045776367,56.87530364511064,54.4716780114208,50.50306984031465,nn,nn,2018-02-06,-0.6025009155273438,11
442,58.84000015258789,62.5,56.25749969482422,60.959999084472656,58.04235948492836,55.469881253428774,51.33962417984729,nn,nn,2018-02-13,-0.6025009155273438,11
443,61.1875,62.99250030517578,59.875,61.48249816894531,59.025256251790346,56.39489924043132,52.15105409897513,nn,nn,2018-02-20,-0.6025009155273438,11
444,61.95000076293945,62.227500915527344,55.462501525878906,59.1349983215332,59.056611128859736,56.81645294521623,52.709769636779775,nn,nn,2018-02-27,-0.6025009155273438,11
445,58.627498626708984,61.462501525878906,57.380001068115234,61.33250045776367,59.70686522283229,57.51122948560814,53.39958810245849,nn,nn,2018-03-06,-0.6025009155273438,11
446,61.75,63.625,61.5099983215332,62.619998931884766,60.539189139704426,58.29719401580454,54.13722096881259,nn,nn,2018-03-13,-0.6025009155273438,11
447,62.04499816894531,63.0,58.130001068115234,58.24250030517578,59.8829923298391,58.288779598784735,54.46564331572165,nn,nn,2018-03-20,-0.6025009155273438,11
448,59.5,62.5,54.25,57.897499084472656,59.315708545448686,58.228582596582875,54.74019177722173,nn,nn,2018-03-27,-0.6025009155273438,11
